Date,Close,High,Low,Open,Volume
2007-03-14,2.7084238529205322,2.7084238529205322,2.645828948315801,2.666292659402101,796586000
2007-03-15,2.695483922958374,2.71925760530691,2.687659207703822,2.707219890909808,559498800
2007-03-16,2.6960856914520264,2.7081234071196865,2.6879604342728123,2.6945807760971126,571704000
2007-03-19,2.742429733276367,2.7550691330980857,2.696085535125327,2.715646219261721,712961200
2007-03-20,2.7529618740081787,2.7637954130948006,2.740322477211924,2.7490496175795007,488916400
2007-03-21,2.8248860836029053,2.828798340984322,2.758078171518446,2.7683100283887825,686896000
2007-03-22,2.827594041824341,2.8396315545565636,2.7987047344941263,2.8206727582807147,561492400
2007-03-23,2.8143537044525146,2.8309053641818056,2.8077333619951594,2.8092382774939777,450884000
2007-03-26,2.8844704627990723,2.88597537770622,2.8077322581111264,2.828496909666699,864987200
2007-03-27,2.872734308242798,2.9139620631522267,2.8588909402539717,2.8802572751127924,932052800
2007-03-28,2.8059279918670654,2.870930468621217,2.803219906904536,2.8552812331370805,942337200
2007-03-29,2.8212742805480957,2.834516167512584,2.775532776204807,2.834516167512584,725723600
2007-03-30,2.7959957122802734,2.8492619936559196,2.7911810285079364,2.8372242797429412,600558000
2007-04-02,2.818265199661255,2.8363207642332178,2.799306203947371,2.8330109959292056,501992400
2007-04-03,2.8438456058502197,2.865813636214625,2.82157602986554,2.83301206213343,583934400
2007-04-04,2.8369240760803223,2.863105104326602,2.8327108754113515,2.857086246228072,476784000
2007-04-05,2.849262237548828,2.849262237548828,2.8143532660058868,2.832409838420971,355516000
2007-04-09,2.818265199661255,2.867918956492086,2.7999076877896902,2.8652108729268,413341600
2007-04-10,2.8363218307495117,2.836623577266169,2.8110432272578523,2.8188677434567664,352466800
2007-04-11,2.7863662242889404,2.827293043548926,2.778541509687318,2.82578812847843,549018400
2007-04-12,2.7743287086486816,2.777940223820313,2.7300911132596606,2.7698147667011157,656675600
2007-04-13,2.7156460285186768,2.750554997685901,2.7102296598520934,2.735508256823553,719941600
2007-04-16,2.751457929611206,2.7535645299697005,2.7159472691145603,2.725577643078431,609033600
2007-04-17,2.71895694732666,2.777639605782418,2.6993956593818282,2.7686109172457374,751920400
2007-04-18,2.7204604148864746,2.734003042691674,2.69638599375289,2.713238389891012,464044000
2007-04-19,2.716550588607788,2.7460423999587897,2.7033088956930356,2.7141424419148876,425913600
2007-04-20,2.7376151084899902,2.7439347080897676,2.7249757083939863,2.7352069627544613,522779600
2007-04-23,2.814052104949951,2.8227790451913726,2.7511564600124965,2.7562718854122967,780290000
2007-04-24,2.8059279918670654,2.9007230193462314,2.747546260515371,2.827595283221939,1055252800
2007-04-25,2.8694241046905518,2.870929220693528,2.82277916955507,2.835719309969339,1187144000
2007-04-26,2.974452257156372,3.084594573313527,2.958201537423787,3.056908623235188,1737778000
2007-04-27,3.0069518089294434,3.0078550392603156,2.9398437641306114,2.954589561792093,699403600
2007-04-30,3.0033411979675293,3.0394533362146374,2.999428940838525,3.0120681390009043,616509600
2007-05-01,2.9934098720550537,3.0198926406208417,2.9657239348393296,2.997021386969046,532523600
2007-05-02,3.0210957527160645,3.0256096942571125,2.9934098160186196,2.998826987839989,505145200
2007-05-03,3.0213966369628906,3.0529948298268077,3.009660469542286,3.031327750132752,576077600
2007-05-04,3.0337352752685547,3.057508956163474,3.024406649870495,3.033434332427028,381987200
2007-05-07,3.1273279190063477,3.1402678627529497,3.0397551305295143,3.041861530215641,861557200
2007-05-08,3.161634683609009,3.1643429695825835,3.1122808375622695,3.113785753386618,783997200
2007-05-09,3.2164034843444824,3.2188108261220414,3.1565168648113904,3.157119353169139,717757600
2007-05-10,3.2302465438842773,3.275387373217993,3.187513860281138,3.2088802020827076,1197257600
2007-05-11,3.2723772525787354,3.284114224760882,3.2133938595716933,3.242283971712901,653696400
2007-05-14,3.2910351753234863,3.3102949133065227,3.2576311246592526,3.298859688721595,651946400
2007-05-15,3.235663890838623,3.3163145780977468,3.2043664323068572,3.2973555774201646,954514400
2007-05-16,3.2302465438842773,3.275086631234288,3.1122797474142914,3.266057943036778,1126767600
2007-05-17,3.293443202972412,3.3063841488497654,3.2245294920115586,3.2245294920115586,735291200
2007-05-18,3.3108983039855957,3.3295563623040545,3.30337453046357,3.317217904094601,621345200
2007-05-21,3.369882822036743,3.3840261387698543,3.3118018266333666,3.319626344752729,639892400
2007-05-22,3.416826009750366,3.423145808195508,3.370782969314064,3.385227821110192,572409600
2007-05-23,3.397266387939453,3.460763723992907,3.3882377003800066,3.4312721274078246,911374800
2007-05-24,3.331061363220215,3.4445142570408787,3.3214319912752215,3.394860673423992,887362000
2007-05-25,3.419233798980713,3.424048482065334,3.3554355315261186,3.3704822699752515,632959600
2007-05-29,3.4412028789520264,3.456550159551438,3.3912471732294303,3.444211905430781,645694000
2007-05-30,3.574216604232788,3.577526573733193,3.416526169671543,3.439697965138631,1478444800
2007-05-31,3.647042989730835,3.676534586767214,3.5973890244263007,3.6133381926055796,1297066400
2007-06-01,3.5630815029144287,3.647042953830459,3.559771935034355,3.6443344680857006,885262000
2007-06-04,3.6512563228607178,3.6632940391636404,3.5480353163207625,3.570004148573596,886673200
2007-06-05,3.691581964492798,3.6921842521164754,3.626278959029988,3.6536639607424743,920785600
2007-06-06,3.7207727432250977,3.733111403151507,3.6699149960661175,3.6804475966493633,1112241200
2007-06-07,3.733712911605835,3.840244698799328,3.707231139408642,3.761400062682871,1915079600
2007-06-08,3.746351957321167,3.786677901748384,3.6801461304000376,3.786376155280344,1241682400
2007-06-11,3.6169493198394775,3.7963068374792424,3.597388838310294,3.7917930965532753,1874258400
2007-06-12,3.6226680278778076,3.662692631837261,3.5603740500845666,3.591671309541653,1426566400
2007-06-13,3.5359983444213867,3.647043462906735,3.4728019420605043,3.645840093089518,1721353200
2007-06-14,3.5736145973205566,3.5946797945276177,3.503496516138825,3.5269692562936377,973266000
2007-06-15,3.6262779235839844,3.6313939516843905,3.6070179842929315,3.629889237537212,811218800
2007-06-18,3.764408588409424,3.767116672598516,3.687670161217324,3.7099387294683726,910604800
2007-06-19,3.7213759422302246,3.7620020372939367,3.698805621555043,3.752371862374174,943026000
2007-06-20,3.657876491546631,3.7514681139107964,3.6563721790382853,3.7276944315373215,897512000
2007-06-21,3.7285971641540527,3.7403339366662185,3.6328997375045833,3.6623913366416545,867045200
2007-06-22,3.701512098312378,3.7451480058736264,3.6828540443044617,3.7270914357438647,631876000
2007-06-25,3.681652069091797,3.764409371231338,3.643131773352515,3.7373249075719492,965403600
2007-06-26,3.6007001399993896,3.731607529334787,3.57271324525108,3.731005643349101,1345005200
2007-06-27,3.668109178543091,3.6726233227162015,3.5889635947991207,3.6295896869781648,974696800
2007-06-28,3.628084897994995,3.68616567978795,3.611232495219964,3.6822534215846625,838143600
2007-06-29,3.6726233959198,3.731607008911836,3.6440350209658874,3.6705167952636923,1137841600
2007-07-02,3.64914870262146,3.6741261506331413,3.5901651210954744,3.6428289040245687,994862400
2007-07-03,3.8270037174224854,3.833925002414901,3.6563727071549192,3.6714194505475217,1162481600
2007-07-05,3.9949235916137695,4.0015447342282,3.8727432399336306,3.8760540121372173,1453051600
2007-07-06,3.981382369995117,4.012680022019714,3.924204840384586,4.006360222691196,874694800
2007-07-09,3.9220991134643555,3.9994398295731437,3.887491082660962,3.98379079918177,995820000
2007-07-10,3.9828882217407227,4.047588932140885,3.876356450914111,3.8784630510794718,1255007600
2007-07-11,3.9840924739837646,4.023515602279567,3.951591837762896,3.9744631022809456,821772000
2007-07-12,4.0346455574035645,4.039761582277499,3.9840879975286625,4.0280248193314145,704608800
2007-07-13,4.144791603088379,4.148402113834513,4.048190953674995,4.063538637792606,907606000
2007-07-16,4.15592622756958,4.212502281968608,4.137869655300107,4.164653169040274,936112800
2007-07-17,4.180302143096924,4.2010668031311456,4.137870396046343,4.161945830048869,709959600
2007-07-18,4.156527519226074,4.166157690657608,4.093932610299709,4.158634119226722,756856800
2007-07-19,4.213103294372559,4.237479664208059,4.202570696853764,4.222131177703978,732891600
2007-07-20,4.325955867767334,4.338896012233844,4.213104677425033,4.262759458323147,1167773600
2007-07-23,4.324450969696045,4.370193490482855,4.241091387057055,4.31271419567936,1036490000
2007-07-24,4.059327125549316,4.243198870343787,4.037057344576608,4.179400564458996,1795292800
2007-07-25,4.130648612976074,4.163751936505559,4.062637111758243,4.133356697800368,1496182800
2007-07-26,4.393666744232178,4.468900474864474,4.12162073853635,4.390957855813673,2186629200
2007-07-27,4.328963756561279,4.481538168975738,4.326857558354439,4.399382376158604,1161098400
2007-07-30,4.256138324737549,4.377114974723037,4.200164545595365,4.343410169345669,1106988400
2007-07-31,3.9651310443878174,4.3178283289406005,3.957908819860801,4.302479846218373,1762392800
2007-08-01,4.062636375427246,4.074071803945767,3.845059076328996,4.021708944214233,1750156800
2007-08-02,4.107474327087402,4.121618638926386,4.0370549160759595,4.112289010175961,852644800
2007-08-03,3.9678399562835693,4.091223275688822,3.9573069595002717,4.070458626680208,679187600
2007-08-06,4.070158004760742,4.070759488545887,3.8610075879468146,3.9994384583190086,925170400
2007-08-07,4.063539505004883,4.130046686098524,3.991314810125114,4.0608310186779475,949936400
2007-08-08,4.03284215927124,4.118609260959215,3.9723546577767546,4.115600234371026,808096800
2007-08-09,3.8035309314727783,4.002449388072228,3.7644091538863114,3.9455723792851,1125395600
2007-08-10,3.761699914932251,3.8444571957372378,3.6202603812804948,3.7051238603958168,1410749200
2007-08-13,3.8456614017486572,3.892607284784213,3.8068401727374757,3.861610570508736,752911600
2007-08-14,3.7325069904327393,3.861006304253492,3.7228764225951783,3.86070576335723,739006800
2007-08-15,3.608222723007202,3.757487175462468,3.600698749299067,3.6936880892069985,992852000
2007-08-16,3.522455930709839,3.566091848201114,3.35904815267433,3.5212525608868472,1866690000
2007-08-17,3.673224687576294,3.71655925537228,3.605815092031727,3.671719973229952,1195062400
2007-08-20,3.678039312362671,3.7466530800704114,3.6262783450621088,3.730402567184937,803317200
2007-08-21,3.8390393257141113,3.880869575910612,3.6413251077627904,3.6777383869659164,1303047200
2007-08-22,3.9877021312713623,3.994924357213641,3.9220982031821605,3.9488817125736655,1061765600
2007-08-23,3.9443671703338623,4.01268039440078,3.904945263749819,4.005156421280535,866838000
2007-08-24,4.071662902832031,4.0737695024500145,3.9064489203567283,3.928116802141705,911834000
2007-08-27,3.9798781871795654,4.052404212348625,3.9753640441994187,4.014185272035804,707439600
2007-08-28,3.8164703845977783,3.9846938370371605,3.810752469923479,3.9419603502116094,1179365600
2007-08-29,4.03494930267334,4.037959133252656,3.8983252536988178,3.90855610619396,1166860800
2007-08-30,4.100252628326416,4.160439997595271,3.981383005947783,3.9925174904646856,1435582400
2007-08-31,4.167361259460449,4.20257117364688,4.135161175783085,4.1977560877009905,876887200
2007-09-04,4.338294506072998,4.385541751992142,4.208290750323387,4.211299778435135,1316842800
2007-09-05,4.115599155426025,4.388848350310221,4.0957369333183085,4.362667133844612,2328222400
2007-09-06,4.062936305999756,4.139975660990627,3.9937210627427366,4.079488161536965,1901261600
2007-09-07,3.9654321670532227,3.981382135849079,3.9121668973024124,3.9726551962252787,1430576000
2007-09-10,4.1140971183776855,4.154121326014998,4.031038871759965,4.1225231193249625,1487838800
2007-09-11,4.077383995056152,4.161946971211531,4.025020715329104,4.14990925090965,971885600
2007-09-12,4.118308067321777,4.195046477400558,4.085205160732057,4.09242778840668,1022770000
2007-09-13,4.128841400146484,4.183009906711368,4.112289543719324,4.177893476568307,656163200
2007-09-14,4.17729377746582,4.18240940620889,4.09874967055329,4.109884158750585,607320000
2007-09-17,4.165256023406982,4.230859983732321,4.140880848202135,4.182711117469953,793371600
2007-09-18,4.240788459777832,4.29886961325092,4.147799550684102,4.184815111161856,1064089600
2007-09-19,4.236275672912598,4.30819900519239,4.195046904201527,4.303986207079737,1026880400
2007-09-20,4.222431659698486,4.266970792990918,4.192639125625717,4.217616574824407,691840800
2007-09-21,4.337990760803223,4.353037498814163,4.222431539660111,4.247408988148724,1138880400
2007-09-24,4.462277889251709,4.50952551243788,4.413225814438479,4.415632955319733,1052161600
2007-09-25,4.609737396240234,4.610941569561473,4.418341741163386,4.418944430513355,1192550800
2007-09-26,4.597398281097412,4.664507331753012,4.551656574738828,4.648558164173658,975268000
2007-09-27,4.649460792541504,4.650062276479067,4.583856855094983,4.627492766966175,658198800
2007-09-28,4.618465423583984,4.652471977252689,4.5967983345669055,4.617562996518518,615101200
2007-10-01,4.704833507537842,4.737034399831113,4.6022147848360975,4.65337387562413,837068400
2007-10-02,4.7683305740356445,4.772543773937103,4.691290811580416,4.711152236101574,792069600
2007-10-03,4.752381801605225,4.7902998066961455,4.724996798924537,4.74816900243409,692518400
2007-10-04,4.7018232345581055,4.757195109745116,4.619366905662555,4.754787968826725,656958400
2007-10-05,4.858611106872559,4.862523364318757,4.7457607410369365,4.7659231104430875,943471200
2007-10-08,5.053015232086182,5.053015232086182,4.904352301676463,4.92000172904391,835928800
2007-10-09,5.051512718200684,5.149316767661916,5.016002253153239,5.121931360593534,1104286400
2007-10-10,5.019309997558594,5.0521115544218205,4.983498611174037,5.0421812465030245,667590000
2007-10-11,4.88208532333374,5.172487584988752,4.610640857025588,5.100564241541749,1643992000
2007-10-12,5.033154010772705,5.034057241144109,4.86914376847488,4.905557452682877,988176000
2007-10-15,5.025028228759766,5.10297041537084,4.920302932969125,5.055122512765671,1077930000
2007-10-16,5.103271007537842,5.121326770271841,4.969955770302011,4.981692940202443,1067830400
2007-10-17,5.198668956756592,5.207395897871736,5.091234766887574,5.196863299603209,1127613200
2007-10-18,5.221240043640137,5.242003898604501,5.147511041241421,5.16105266831414,823676000
2007-10-19,5.1285505294799805,5.255244240202048,5.115910931255014,5.243507470421721,1291780000
2007-10-22,5.247119903564453,5.263370819034777,5.114708251112384,5.126445023396507,1649499600
2007-10-23,5.602223873138428,5.6756523259708755,5.499906110273227,5.674448956288282,1795164000
2007-10-24,5.595302581787109,5.63382206357437,5.393977026079015,5.591691267365306,1288481600
2007-10-25,5.50050687789917,5.594399433587272,5.466802084560935,5.563402723923305,973602000
2007-10-26,5.558288097381592,5.578450467010941,5.503517697907194,5.5760429239404745,706876800
2007-10-29,5.570023059844971,5.615164082467006,5.5582870930827655,5.580856599911709,540554000
2007-10-30,5.627501964569092,5.698823808349429,5.55918954909895,5.602825456011141,939414000
2007-10-31,5.71627950668335,5.721395133925425,5.56581127882134,5.6464615610859274,833310800
2007-11-01,5.640743732452393,5.720792922352944,5.41684707644204,5.675651897225518,805036400
2007-11-02,5.653683662414551,5.700930482119031,5.52187351326791,5.694009198708628,1002114400
2007-11-05,5.6028265953063965,5.68648630858449,5.544444879595563,5.576043079692237,804176800
2007-11-06,5.771650791168213,5.777970188852076,5.575440484279554,5.629006701244032,954727200
2007-11-07,5.606438159942627,5.798436131358006,5.601322531973229,5.736141749014038,994327600
2007-11-08,5.280525207519531,5.624494950596941,5.048804368027314,5.617573664799759,1890378000
2007-11-09,4.976579189300537,5.269992121200875,4.971764102357557,5.150520588978968,1526380800
2007-11-12,4.627192497253418,5.0466972693700045,4.532999375700862,4.97387029077063,1769065200
2007-11-13,5.114708423614502,5.145404196523041,4.62719219326355,4.8405558802126265,1739446800
2007-11-14,4.998846530914307,5.343719358832581,4.927524691759496,5.3313811053537945,1449168000
2007-11-15,4.9443769454956055,5.103572473868567,4.824002636899369,5.007272785915902,1487410400
2007-11-16,5.007274150848389,5.02623315080409,4.7948132956249,4.9744717781873575,1383494000
2007-11-19,4.933846473693848,5.061744407434324,4.878173638362467,4.998547998791694,1154428800
2007-11-20,5.081302642822266,5.169777816792459,4.921204689838449,4.985605645259353,1543642800
2007-11-21,5.069568634033203,5.1866322137242005,4.955513278115933,4.990722795614986,1217809600
2007-11-23,5.162255764007568,5.17760304529741,5.10838779910855,5.176098331093927,465757600
2007-11-26,5.192349910736084,5.334691874721457,5.186631594236269,5.223948109477998,1305754800
2007-11-27,5.260660648345947,5.290152239717514,5.116211717752168,5.272998901586248,1317030400
2007-11-28,5.423469543457031,5.434904570813094,5.276913154198842,5.321150959783166,1150912000
2007-11-29,5.545949459075928,5.572431225648965,5.391267639999302,5.3996940401657385,1050926800
2007-11-30,5.4836554527282715,5.648568134679661,5.407819855178432,5.637734592684799,1187802000
2007-12-03,5.382541656494141,5.541436302133704,5.347633483543351,5.472822522519826,961469600
2007-12-04,5.411128520965576,5.4439300794920555,5.326264261887549,5.331079748290203,773799600
2007-12-05,5.582362651824951,5.597409394026572,5.489373712696212,5.503818569138052,892402000
2007-12-06,5.71627950668335,5.720793649949506,5.601020792711559,5.603127392902432,899810800
2007-12-07,5.847187042236328,5.867951700154499,5.658800406500967,5.7340345229202,1066066400
2007-12-10,5.84447717666626,5.888113088463115,5.798735468402206,5.825819924433016,722377600
2007-12-11,5.673847198486328,5.923323636762982,5.639239970714026,5.860728719572864,1110925200
2007-12-12,5.743664741516113,5.852602848183751,5.590187089241863,5.821305190901725,1225660800
2007-12-13,5.772854328155518,5.781582474736327,5.652179454877105,5.723501305975615,864617600
2007-12-14,5.729519844055176,5.814082774573846,5.703940505804406,5.728918360157757,674312800
2007-12-17,5.549259185791016,5.797531429842569,5.506526503388367,5.739451464569026,1024693600
2007-12-18,5.506525993347168,5.637433317860907,5.374715840301955,5.613057751096816,1222603200
2007-12-19,5.510739326477051,5.556481836259293,5.4439312189103175,5.506526126561581,827478400
2007-12-20,5.633822441101074,5.6524804984044685,5.517059814648123,5.580256214093,774057200
2007-12-21,5.835451126098633,5.835451126098633,5.714475270816862,5.721396557087026,993960800
2007-12-24,5.982606887817383,5.998556858977175,5.861932018479566,5.869153843343564,480202800
2007-12-26,5.987122058868408,6.047610377144896,5.923022827539758,5.988927716290953,703732400
2007-12-27,5.975685119628906,6.10779540484384,5.952513325483401,5.98712054528782,795527600
2007-12-28,6.013604640960693,6.0656661562113685,5.924828493193516,6.036475899885116,699647200
2007-12-31,5.960941314697266,6.033767494365723,5.951010198065457,6.003674005127983,539333200
2008-01-02,5.863436222076416,6.02654404170477,5.794522716266447,5.996751501447047,1079178800
2008-01-03,5.866143226623535,5.94017354099611,5.798733653202012,5.880588479607648,842066400
2008-01-04,5.4183526039123535,5.808064808706512,5.383444433899867,5.761419865933183,1455832000
2008-01-07,5.345826148986816,5.52518405310469,5.122832339231965,5.454463695260285,2072193200
2008-01-08,5.153528690338135,5.490878426379056,5.139986662537733,5.421060481839398,1523816000
2008-01-09,5.398791790008545,5.401800816944991,5.064752433324458,5.1550332862400365,1813882000
2008-01-10,5.357261657714844,5.4469406111678005,5.2787175888572975,5.344020575123939,1482975200
2008-01-11,5.196863174438477,5.352146471546434,5.11591155630922,5.296472847577106,1232285600
2008-01-14,5.380133628845215,5.399393168751895,5.271495262797566,5.342215631180232,1100450400
2008-01-15,5.087024211883545,5.393376543268532,4.955213592319273,5.3482367017001184,2343278000
2008-01-16,4.804142951965332,5.086119227900091,4.7156677449075595,4.972365619850348,2213845200
2008-01-17,4.8417582511901855,4.976276893539298,4.767427375680021,4.860416708021833,1757859600
2008-01-18,4.855902194976807,4.988013284435445,4.803238405249424,4.866434792205152,1724343600
2008-01-22,4.683768272399902,4.8143746967782794,4.393666508360675,4.455659147288808,2434754000
2008-01-23,4.185117244720459,4.21310413057472,3.7960069180781244,4.098447699289905,3372969600
2008-01-24,4.080692291259766,4.234169962874768,3.9726565978120942,4.212803417798972,2005866800
2008-01-25,3.912468194961548,4.185718262034525,3.9004312851566696,4.182709235479725,1554739200
2008-01-28,3.912468194961548,4.008466950287016,3.805334554749819,3.856795377701592,1474844000
2008-01-29,3.958510637283325,3.996127682284236,3.883578293655745,3.9467746721098997,1099982800
2008-01-30,3.977769613265991,4.076175872437469,3.9121657083467922,3.9533940568546373,1243051600
2008-01-31,4.073469638824463,4.112289659640152,3.89411171659547,3.8956156272728157,1345674400
2008-02-01,4.02501916885376,4.110484539401579,3.977771938408136,4.09995193997729,1010744000
2008-02-04,3.961822271347046,4.089719368220396,3.954900183908984,4.038861231249477,899234000
2008-02-05,3.8929078578948975,4.032542138445503,3.8790644855562926,3.925107942140213,1141042000
2008-02-06,3.6714181900024414,3.969947019299605,3.66449690738638,3.937144655850442,1573272400
2008-02-07,3.648548126220703,3.7550799032589435,3.52907620634792,3.6103295835137006,2083331600
2008-02-08,3.776146411895752,3.7827667554568327,3.659382548252185,3.6738278108429467,1355972800
2008-02-11,3.895615339279175,3.9115653092885423,3.827905211411108,3.8522811788778766,1201432400
2008-02-12,3.75748872756958,3.942262908617951,3.7201721972485196,3.9332350203834,1225980000
2008-02-13,3.8941128253936768,3.9055482552562166,3.780659748411286,3.812257953347154,968534000
2008-02-14,3.8357300758361816,3.936242981407507,3.8221872454382098,3.894111784888473,954097200
2008-02-15,3.75056529045105,3.8242946999368903,3.733412347304364,3.7999195283799616,901300400
2008-02-19,3.676835298538208,3.814363365959757,3.6545663316252406,3.7914921115647866,1005046000
2008-02-20,3.7261898517608643,3.749662594652573,3.6617892757781245,3.677438306763168,967439200
2008-02-21,3.6575756072998047,3.805937627227161,3.6371126978539543,3.7932984286872697,938114800
2008-02-22,3.5949816703796387,3.6867668378090848,3.4869451856750393,3.685864410964078,1529878000
2008-02-25,3.6034085750579834,3.6163487188851473,3.5107201642321453,3.5688001390972075,1256774400
2008-02-26,3.5856518745422363,3.6440339868577767,3.4740048840027886,3.540211109027687,1504888000
2008-02-27,3.700308084487915,3.7030161677430264,3.553752163461484,3.5579649606320842,1475138000
2008-02-28,3.9094607830047607,3.9783751134557783,3.7848732105080343,3.827906848273537,1618254400
2008-02-29,3.762300968170166,3.9184862661915725,3.755680226453622,3.890800331689801,1255480800
2008-03-03,3.6632940769195557,3.791192403198692,3.5510451837884442,3.744847998540658,1593043200
2008-03-04,3.750264883041382,3.758089399373846,3.623270178450542,3.671118899874005,1785383600
2008-03-05,3.746351957321167,3.7659132446667463,3.678942358871079,3.718966556830256,1221836000
2008-03-06,3.6392195224761963,3.836933773717532,3.6356078060796584,3.749963289311146,1473698800
2008-03-07,3.6789419651031494,3.700910391362401,3.5826430656439054,3.6235696860764053,1230462800
2008-03-10,3.601902723312378,3.715355770759747,3.5922725517936858,3.670817432864407,999588800
2008-03-11,3.8324201107025146,3.836332368680031,3.671419665711182,3.734616473815278,1163943200
2008-03-12,3.792696237564087,3.872444500110444,3.766815951354647,3.8230914709283352,1059629200
2008-03-13,3.850175380706787,3.897121266639861,3.7015128058960154,3.7346161223357925,1262102800
2008-03-14,3.8101513385772705,3.921196056343354,3.7376249019506735,3.9085564543146267,1156640800
2008-03-17,3.8137636184692383,3.869738221254234,3.68797304179453,3.68797304179453,1072598800
2008-03-18,3.997032403945923,4.002449779045795,3.8721442892705547,3.88749197851367,1205120000
2008-03-19,3.9022364616394043,4.041268848467851,3.9022364616394043,4.006059739264091,1010536800
2008-03-20,4.010574817657471,4.011176301724258,3.8874915700960995,3.9458732931130904,908787600
2008-03-24,4.19896125793457,4.238684930436137,4.021710250266957,4.032844337705418,1066920400
2008-03-25,4.242595195770264,4.306393474758856,4.1327538646957,4.21189942592008,1052391200
2008-03-26,4.3653764724731445,4.385840182308905,4.232362961229923,4.239284244252656,1182084400
2008-03-27,4.2206292152404785,4.372902759649168,4.212804697109643,4.3620692132610746,999829600
2008-03-28,4.303685188293457,4.353038207715779,4.261253452515208,4.267272309416882,714610400
