Date,Close,High,Low,Open,Volume
2018-04-23,238.26585388183594,239.44570406600434,237.1753912468773,238.88259251095803,65558000
2018-04-24,235.05709838867188,239.52620418699988,233.53759150633752,239.30274889708346,112885500
2018-04-25,235.6380615234375,236.08497207451111,233.15323995055837,234.99450923880127,103840900
2018-04-26,238.03359985351562,238.87379423994602,236.22809025569035,236.67500100263132,67731900
2018-04-27,238.25704956054688,238.95422921810314,237.30960098174646,238.6503331906829,57053600
2018-04-30,236.42466735839844,239.44578754510434,236.3531463831958,238.88267579373777,82182300
2018-05-01,236.8447723388672,236.95202652798983,234.27948235513384,235.85261653496124,74203400
2018-05-02,235.25375366210938,237.47041280809466,234.86047014706193,236.64811256918355,86368900
2018-05-03,234.7353057861328,235.39672470767096,231.54435773765962,234.4135432655759,136311500
2018-05-04,237.7742462158203,238.46250582478157,233.4213424270585,233.75205182381845,91222100
2018-05-07,238.5787353515625,239.56191672054447,237.85471517963686,238.55192181017674,55304900
2018-05-08,238.5787353515625,238.94517799141667,236.99665457803698,238.2033184949068,67499200
2018-05-09,240.88478088378906,241.2154903187864,238.73066880929426,239.25801997283796,59666100
2018-05-10,243.13722229003906,243.4679590323617,241.52835511183915,241.63560928675153,72063900
2018-05-11,243.87908935546875,244.14722477100992,242.74391911608308,243.2623506224692,59871500
2018-05-14,243.995361328125,244.9785429888378,243.44116917962035,244.31712392022823,54790600
2018-05-15,242.31494140625,242.77077168595017,241.35854614164302,242.75290508112678,87036100
2018-05-16,243.33384704589844,243.798651474407,242.3238248405689,242.35066565967995,53942600
2018-05-17,243.12828063964844,244.2187434480701,242.34171372508138,243.06570661752272,56536400
2018-05-18,242.52044677734375,243.1461324059154,242.1629238226969,242.7796625122952,64368000
2018-05-21,244.34388732910156,244.88913242351788,243.6288413085388,244.0221248030255,58025900
2018-05-22,243.66452026367188,245.13039973988245,243.3338108708625,244.8711840223084,52966400
2018-05-23,244.33494567871094,244.36178650038894,242.21659383774167,242.37750238152066,64694200
2018-05-24,243.8343963623047,244.2098132435305,242.02888747723478,243.93273087199148,76043800
2018-05-25,243.25344848632812,243.88805393816315,242.74396382570598,243.25344848632812,56374800
2018-05-29,240.4557647705078,242.3775021352818,239.3295686287457,241.60880173392064,115908600
2018-05-30,243.66452026367188,244.11143074633347,241.70707744468515,241.7785711199205,69678400
2018-05-31,242.171875,243.55728670247288,241.56408323873794,243.25339082184183,93519900
2018-06-01,244.54946899414062,244.85336490801586,243.4142986905922,243.485819656949,71258400
2018-06-04,245.71144104003906,245.97065682421078,245.13940965943658,245.38073156226383,45385200
2018-06-05,245.89015197753906,246.27448844446482,245.0678246909237,245.84544456311102,51135000
2018-06-06,247.9459991455078,248.05325332675605,245.88127432470287,246.50696008499594,62732200
2018-06-07,247.9192352294922,248.73261596979498,246.99860028647066,248.4376669123184,72969400
2018-06-08,248.65208435058594,248.7057114323263,247.2845392116978,247.45436739629375,72139700
2018-06-11,248.9828643798828,249.70685746592153,248.75940905018538,248.87561018598996,58892500
2018-06-12,249.3045654296875,249.67100803586388,248.65206627959483,249.40287264664892,72329000
2018-06-13,248.50912475585938,249.80517649860923,248.30353604547707,249.54596069460723,79070600
2018-06-14,249.1348114013672,249.67108233939436,248.53593915088973,249.38508026486664,77097600
2018-06-15,248.81692504882812,249.15810660542257,247.2187804414169,248.34107377245678,120041600
2018-06-18,248.30523681640625,248.43094686393644,246.85973566830197,247.34454682370716,52917600
2018-06-19,247.35337829589844,247.5778368968929,245.5846434240728,246.00662668993166,97531500
2018-06-20,247.7754364013672,248.44881240774117,247.434254840846,248.04477584402085,53785500
2018-06-21,246.22216796875,247.7844189062969,245.7193827519903,247.7664446772945,71061400
2018-06-22,246.6710968017578,247.61383967695255,246.4466381266744,247.49711678195067,54898500
2018-06-25,243.31317138671875,245.66549360435937,241.60729116321681,245.50388995575892,137854200
2018-06-26,243.85194396972656,244.713857729868,243.1246999533971,243.8878650346579,68547400
2018-06-27,241.83177185058594,245.88997466162047,241.679127902059,244.44447400671342,105110700
2018-06-28,243.21450805664062,243.98663291509155,241.05968238708726,241.77796674352058,76650500
2018-06-29,243.5646209716797,245.70147215791323,243.44789806490743,244.3187989080427,97592500
2018-07-02,244.0853271484375,244.2469582174181,241.73300463036247,241.9754375339632,63554800
2018-07-03,243.22340393066406,245.09091536744566,242.79246082966782,244.99213930697445,42187100
2018-07-05,245.20758056640625,245.27043556078337,243.27724176568157,244.36364129796263,56925900
2018-07-06,247.2816925048828,247.65876780726933,244.8485402739187,245.23463009268983,66493700
2018-07-09,249.50830078125,249.5621686805826,248.25133746391342,248.29621824677548,50550400
2018-07-10,250.4061737060547,250.50494980301178,249.66994243691823,249.96624332803998,51966800
2018-07-11,248.57456970214844,249.63403576097738,248.26930910884113,248.83494950810834,77054700
2018-07-12,250.82810974121094,250.88197763853057,249.23895197079327,249.84947307357862,60124700
2018-07-13,251.02560424804688,251.33086476265402,250.19062454046778,250.648529012249,48216000
2018-07-16,250.8011474609375,251.21414376031552,250.35223010082274,251.07051431685107,48201000
2018-07-17,251.8157501220703,252.21079966161471,249.96621245954248,250.02008036041252,52315500
2018-07-18,252.3454132080078,252.4531489857515,251.4475785271568,251.8964958675823,44593500
2018-07-19,251.39373779296875,252.0581267606467,250.90889934101142,251.67206438211724,61412100
2018-07-20,251.1063995361328,251.82468372801378,250.94479586786218,251.1872013702681,82337700
2018-07-23,251.5733184814453,251.77980294678719,250.54977367155797,250.89994239064887,47047600
2018-07-24,252.83921813964844,253.69217206935033,251.9593576645252,253.00084921036196,68026900
2018-07-25,254.99412536621094,255.31733281211075,252.5430259691391,252.5879067589309,78882900
2018-07-26,254.3925323486328,255.08385534432813,254.16807362798218,254.26684971293648,57919500
2018-07-27,252.66868591308594,254.82348399101247,251.73493003274496,254.72470791340956,76768700
2018-07-30,251.34890747070312,252.91113152981987,250.81916073366506,252.74952781330748,63742500
2018-07-31,252.5878448486328,253.20735303451306,251.73491825339767,252.12098063018018,68570500
2018-08-01,252.16583251953125,253.30610008741866,251.51043074560133,252.7943277490632,53853300
2018-08-02,253.53945922851562,253.71002254994164,250.63944436858745,250.84595613623213,63426400
2018-08-03,254.6259307861328,254.6797986770815,253.4856631616566,253.66524106464624,53935400
2018-08-06,255.5597686767578,255.87398900834108,254.26688407908705,254.66193367280587,39400900
2018-08-07,256.4036560058594,256.7897458025152,256.0983954548309,256.23309259771355,43196600
2018-08-08,256.2958984375,256.6999350323342,255.8290342343683,256.2330708292025,42114600
2018-08-09,255.94583129882812,256.7538773228968,255.81116152810833,256.3588277289521,35717000
2018-08-10,254.23092651367188,255.0389724212885,253.5126421737658,254.49130629937193,77076000
2018-08-13,253.2792205810547,255.1287582086719,252.9829197321161,254.50924996061372,65732900
2018-08-14,254.8953094482422,255.13774239454276,253.6203993000318,254.0154488275817,43842000
2018-08-15,252.99185180664062,253.67421492265154,251.53736402755595,253.53055808771558,102925400
2018-08-16,255.03903198242188,255.91892022938882,254.41053646319514,254.44645753851586,69967900
2018-08-17,255.93673706054688,256.38565437488865,254.41939434609264,254.83239060336032,65618500
2018-08-20,256.4844055175781,256.7537449201248,255.9367121994189,256.394616583484,39807500
2018-08-21,257.08599853515625,257.9568993369797,256.52035825977975,257.0051966957799,67272000
2018-08-22,256.933349609375,257.46306875617086,256.4036030628405,256.6729698932419,44993300
2018-08-23,256.5922546386719,257.62475933756605,256.269019813078,256.7538583515949,49204900
2018-08-24,258.1365966796875,258.28025359384804,257.12203856075996,257.17590647860084,57487400
2018-08-27,260.1745300292969,260.282265805926,259.1869064106305,259.3485100755742,57072400
2018-08-28,260.3002014160156,260.74911868519354,259.83330992023974,260.6413555248129,46943500
2018-08-29,261.7008972167969,261.93431563283644,260.27334317359043,260.51574870554276,61485500
2018-08-30,260.64141845703125,261.59312110549945,260.0398845149436,261.21604585219666,61229500
2018-08-31,260.650390625,261.0993079768256,259.73460909118245,260.2284072182943,66140800
2018-09-04,260.2014465332031,260.5605748978091,259.1868890383812,260.2283804755551,57594400
2018-09-05,259.5011291503906,260.0488224954075,258.47761197078665,259.84231067683766,72452400
2018-09-06,258.7201232910156,259.9142317223697,257.6786314577809,259.6089711263826,65909900
2018-09-07,258.21728515625,259.2049088825265,257.4181990596172,257.6606319831876,73524800
2018-09-10,258.66619873046875,259.51016559324125,258.4686739881232,259.240798726547,50210900
2018-09-11,259.5191955566406,259.9681130562368,257.66069793212233,258.01083933393744,50530500
2018-09-12,259.5819091796875,260.19243007062744,258.7828507135497,259.52804130105955,59810800
2018-09-13,261.1172790527344,261.3058440858234,260.37208823539595,260.6594019431803,51034200
2018-09-14,261.16217041015625,261.512311706674,260.3720714645122,261.32377408547217,55079900
2018-09-17,259.7795715332031,261.1442708478659,259.50124487955316,261.1083771762493,68244000
2018-09-18,261.1890563964844,261.79059021073135,259.967987141136,259.99492108207636,61930400
2018-09-19,261.4674072265625,261.8893906070153,261.1172385620481,261.242948564614,49080600
2018-09-20,263.58636474609375,263.9095995663744,261.4854343133855,262.7424251258967,100360600
2018-09-21,263.3454895019531,264.45483521968595,263.18315428192614,264.33758394174174,105479700
2018-09-24,262.4707336425781,262.90365523042175,261.8845045816409,262.7593480344739,53409600
2018-09-25,262.22711181640625,263.03881534221017,261.98360901579633,262.9305918752724,44370000
2018-09-26,261.44256591796875,263.5710349929253,261.01867215829094,262.3715210691204,79739700
2018-09-27,262.1730041503906,263.2733219542798,261.64088708051065,261.92047354902775,59249500
2018-09-28,262.2000427246094,262.7051038940247,261.5055904976057,261.5416466355857,70091400
2018-10-01,263.11102294921875,264.19328530805143,262.4345986535327,263.45372147239533,62078900
2018-10-02,262.9577331542969,263.67924151741823,262.5789508969811,262.9577331542969,47258200
2018-10-03,263.1020202636719,264.44584118509243,262.7412661096276,264.0219474850515,64694600
2018-10-04,261.04571533203125,262.6691229365125,259.44033580358905,262.6150111846151,111545900
2018-10-05,259.5845947265625,261.7942309150148,258.1415507220737,261.2711415693223,105951700
2018-10-08,259.5845947265625,259.9453488467409,257.49218229624256,258.89011483334957,87742200
2018-10-09,259.20574951171875,260.522514255738,258.6375487764596,259.1967492384951,74339000
2018-10-10,250.99847412109375,258.7638386202125,250.61969196432062,258.6916712887883,214731000
2018-10-11,245.4699249267578,251.53968911428555,243.8374620026554,249.89822591407616,274840500
2018-10-12,248.8790740966797,249.90722478492944,245.65025982178798,249.61861045975243,183186500
2018-10-15,247.4811248779297,249.86215188019705,247.39092945685383,248.5183034108566,102263700
2018-10-16,252.89256286621094,253.2713726896419,248.98735093585412,249.46535647269386,118255800
2018-10-17,252.9376220703125,253.56893494717673,250.3311203726605,252.92859427140195,110626000
2018-10-18,249.28494262695312,252.59492492425935,247.9952333287952,251.99064032736965,134557500
2018-10-19,249.14964294433594,251.9004243727622,248.44616270050307,249.9433186089224,139901600
2018-10-22,248.03128051757812,250.15072138542826,247.49013555234515,249.82605092055422,82415800
2018-10-23,246.7686004638672,247.905002141732,242.25910494697672,244.36957306980466,146352700
2018-10-24,239.29188537597656,246.9039162859335,238.73271231544518,246.51607873937178,177806700
2018-10-25,243.5849151611328,245.1452106301931,240.11262538366688,241.1498039220182,138061500
2018-10-26,239.30091857910156,244.41469949448683,236.5591646454371,239.83306336350404,201574600
2018-10-29,237.97511291503906,243.73826209229898,234.35851579035773,242.4304972251226,160749100
2018-10-30,241.50157165527344,241.8172419228763,237.3077453107869,237.80380645238657,157116000
2018-10-31,244.08094787597656,246.4258909450358,243.62097054613963,244.0989759486814,128296300
2018-11-01,246.67835998535156,246.87677883065936,243.85541221865023,244.95572990194475,99495000
2018-11-02,245.21743774414062,248.22977839633919,243.1430526380668,247.7968567816612,122634100
2018-11-05,246.57017517089844,247.1293481342805,244.7302935464055,245.71336013102433,65622500
2018-11-06,248.1304473876953,248.29278260127762,246.44390066889758,246.5070402043262,60085900
2018-11-07,253.4426727294922,253.52384034494435,249.89818837875808,250.33110985161233,102752100
2018-11-08,252.98272705078125,253.63209557945635,251.8282971691121,252.63097314934998,65584900
2018-11-09,250.5115509033203,251.84634421228523,249.08653463850777,251.65695307159348,98812600
2018-11-12,245.83071899414062,250.24099262094214,245.30760194386454,249.9974896985075,99673600
2018-11-13,245.37066650390625,248.31986664705596,244.6401304361189,246.29962147428867,98176600
2018-11-14,243.69313049316406,247.670481020292,242.11480718044612,247.2646429684291,125335900
2018-11-15,246.23648071289062,246.70548585694456,240.8160858746121,242.4124373622873,135101400
2018-11-16,246.87686157226562,247.79678878677217,244.60405812358974,245.12717503825664,126668000
2018-11-19,242.7010955810547,246.56122330034333,241.77214044722857,246.2635811321944,103061700
2018-11-20,238.20957946777344,240.80705320956835,237.33473626340188,239.32792551402244,136021300
2018-11-21,239.0212860107422,240.94233546891246,239.0122857360442,239.77887794059686,75563700
2018-11-23,237.42494201660156,238.84093023281534,237.26260678161287,237.36180247284707,42807900
2018-11-26,241.25799560546875,241.48347036771688,239.3098903567922,239.70672814025085,79981400
2018-11-27,242.0697021484375,242.0697021484375,239.59850753216418,240.21179228712944,75502400
2018-11-28,247.64340209960938,247.64340209960938,242.0065336502943,243.15196293440903,127629600
2018-11-29,247.1023712158203,248.51833214770778,245.70441083694,246.8588407983776,82346400
2018-11-30,248.6085205078125,249.17672143397516,246.62435869003784,246.94902920568475,98204200
2018-12-03,251.90042114257812,252.8925157105893,250.28604148403664,252.78429221658402,103176300
2018-12-04,243.73822021484375,251.49455761172698,243.4225500400603,251.06163615570037,177986000
2018-12-06,243.36846923828125,243.4857205344307,236.69442087109653,239.8330398978125,204185400
2018-12-07,237.71353149414062,244.61305349781446,236.86574421277166,243.0257024137579,161018900
2018-12-10,238.1645965576172,239.14766366430408,233.24923350039566,237.53325592729595,151445900
2018-12-11,238.2186737060547,241.59176838229828,236.73054532087565,241.4023772302385,121504400
2018-12-12,239.4181365966797,242.6108672402537,239.336968977408,241.23096266507991,97976700
2018-12-13,239.33700561523438,241.2490276697342,238.20963152425273,240.3741842741812,96662700
2018-12-14,234.91769409179688,238.12845315624918,234.358520971686,237.16341437217125,116961100
2018-12-17,230.30899047851562,235.0800314029179,228.65851321787704,233.95265735290988,165492300
2018-12-18,230.05642700195312,232.64488680991963,228.43300584895235,231.96846247632664,134515100
2018-12-19,226.61114501953125,233.9526025634075,224.88852833357623,230.13757352495358,214992800
2018-12-20,222.9224090576172,226.93585748319487,220.6496193686821,225.34851994911492,252053400
2018-12-21,218.35484313964844,226.52841727343954,217.70168254305403,223.8341332730511,255345600
2018-12-24,212.58523559570312,218.48181344398333,212.52174118607726,216.84891219447073,147311600
2018-12-26,223.32608032226562,223.32608032226562,212.05908222655424,214.06392482781249,218485400
2018-12-27,225.0406494140625,225.24021317537773,216.77636758640654,220.05123700936304,186267300
2018-12-28,224.75030517578125,228.06145448809045,223.57098698158543,226.4104200900165,153100200
2018-12-31,226.71888732910156,226.96382598417097,224.4963337674227,226.39230706975982,144299400
2019-01-02,226.9547119140625,227.88910533529898,223.11740481578678,223.14461867985432,126925200
2019-01-03,221.53903198242188,225.49427660018966,221.0491545530977,225.18582961636287,144140700
2019-01-04,228.95957946777344,229.61273996187833,224.22417280663905,224.6051807878249,142628800
2019-01-07,230.76483154296875,232.1890745948925,228.3245534223387,229.2317191866026,103139100
2019-01-08,232.9329376220703,233.42281487444257,230.42009848298736,232.9783125198741,102512600
2019-01-09,234.0215606689453,234.87429872891184,232.40680666519006,233.64961937176815,95006600
2019-01-10,234.8470916748047,235.10109699676894,231.7808667767695,232.47032165831695,96823900
2019-01-11,234.9378204345703,234.96503430253202,233.1688359635452,233.7584882257187,73858100
2019-01-14,233.50448608398438,234.32092981848507,232.60640074448406,233.01460876948198,70908200
2019-01-15,236.18064880371094,236.49816240722788,233.8764396543242,233.88552017241238,85208300
2019-01-16,236.752197265625,237.6502827641043,236.40746974937764,236.61610021536222,77636700
2019-01-17,238.54835510253906,239.41925436433252,235.82685719957814,235.8722321086658,96118400
2019-01-18,241.72348022460938,242.19522433220354,238.58469315379355,240.3808920648743,127900300
2019-01-22,238.45762634277344,240.45340248995748,236.82473872017377,240.23569152281286,115531200
2019-01-23,238.95657348632812,240.20846686018146,236.46186725668036,239.50087856424344,86030300
2019-01-24,239.0835723876953,239.67325239623838,237.75003734865726,238.7751392902691,59204100
2019-01-25,241.10653686523438,241.94114162273814,239.18334970583967,240.95230649060161,96883400
2019-01-28,239.27407836914062,239.3375589397208,237.48696050055744,238.93843142726803,85613700
2019-01-29,238.95657348632812,239.99072821831157,238.11291584203786,239.4192369552321,66136300
2019-01-30,242.73944091796875,243.59217908426973,239.7185906325241,240.4896871894354,92473700
2019-01-31,244.87127685546875,245.36115417735164,242.45821231705227,242.67595095150318,104012100
2019-02-01,244.98924255371094,246.0234250603602,244.19093206110634,245.0708841698398,85782500
2019-02-04,246.71278381347656,246.7762920587627,244.3541473820722,245.03452167856378,60744800
2019-02-05,247.7470245361328,248.0554576345695,246.6402809784447,247.14829169169425,79552800
2019-02-06,247.42039489746094,247.9646999219832,246.67653997126752,247.4657697987982,58347800
2019-02-07,245.0618133544922,246.3408929311689,243.38355087629387,245.7875350120612,95482000
2019-02-08,245.3612060546875,245.46098103300645,242.9662743608983,243.80087931966122,75788900
2019-02-11,245.49722290039062,246.28645277645333,244.961998360124,246.02339460743593,68021400
2019-02-12,248.6542205810547,249.03521481986118,247.0575994692651,247.13018825680692,72270200
2019-02-13,249.46148681640625,250.3142247885935,249.07141220994828,249.4977811960419,65277200
2019-02-14,248.9081573486328,250.05119511895776,247.53832812765629,248.36385233016838,83234400
2019-02-15,251.62063598632812,251.65693037899982,250.49575897409593,250.70438944181058,97088700
2019-02-19,252.0559844970703,252.71819771165582,250.80409145511558,250.8131719707671,59120800
2019-02-20,252.5640869140625,253.02675042858428,251.5117710422047,252.01978178247964,76610800
2019-02-21,251.66595458984375,252.28282070469297,250.69528051575506,251.91995991269366,64214700
2019-02-22,253.22625732421875,253.42580720940265,251.64777011507212,252.29185003721457,78114600
2019-02-25,253.57089233398438,255.194726341788,253.4892507605633,254.66858252935413,69030700
2019-02-26,253.3896026611328,254.27860758409201,253.00858077664452,253.21723891392477,56844100
2019-02-27,253.28076171875,253.63454206761705,251.72043507014715,252.66386779013237,56921600
2019-02-28,252.80899047851562,253.50752595095813,252.48242403776848,253.0629958272656,69268300
2019-03-01,254.3873748779297,254.80466327790245,252.93590446579057,254.4055082224518,78880500
2019-03-04,253.4620819091797,255.7027822148124,251.1397400156291,255.45785745105871,106494600
2019-03-05,253.11741638183594,253.78873796515856,252.5640584781099,253.58916036219873,59114600
2019-03-06,251.5843048095703,253.24443389632526,251.2577383768024,253.23535337835747,75039800
2019-03-07,249.479736328125,251.27590733186253,248.62699805350843,251.13075744634162,94885100
2019-03-08,248.98077392578125,249.15313768145404,247.13017520883577,247.60189156490844,85795800
2019-03-11,252.5912322998047,252.75451548965486,249.67923800947045,249.7064518744455,65098900
2019-03-12,253.5437469482422,254.06991858726823,252.963175263405,253.15367231949983,79667500
2019-03-13,255.22215270996094,256.16561337366596,254.2786920462559,254.4420030135729,80639200
2019-03-14,255.0587158203125,255.67558186239867,254.61421347888282,255.2492128688537,67518400
2019-03-15,256.3188781738281,257.13891808677903,255.42592975822362,255.61729372285447,81309000
2019-03-18,257.248291015625,257.54898997218635,256.3097955021331,256.5375859452763,62199800
2019-03-19,257.3121032714844,259.09797272828456,256.41006192966114,258.32350739374505,90268100
2019-03-20,256.5375671386719,258.3143435875146,255.41685603669438,257.0933902385485,84609200
2019-03-21,259.4350891113281,259.8450952055131,255.66286620613124,255.7084409764513,79550400
2019-03-22,254.44187927246094,258.5876534701681,254.37809128629422,258.05919197186887,122659300
2019-03-25,254.25051879882812,255.2983489874857,252.97489822974748,254.09560910530556,85575200
2019-03-26,256.1457214355469,257.11155041990185,254.72431169229074,256.02726598920174,68125900
2019-03-27,254.80638122558594,256.7289470030889,253.23918188241993,256.1366696125274,72224700
2019-03-28,255.77223205566406,256.22781297519214,254.2779410989672,255.44422714070106,56238500
2019-03-29,257.3849792480469,257.7129841285267,256.16402584884463,257.3029780279269,82186800
2019-04-01,260.437255859375,260.73795469890655,259.13430170524424,259.40766681449475,77617900
2019-04-02,260.5649108886719,260.80182182730556,259.76308414847944,260.6286988808345,40070400
2019-04-03,260.9748840332031,262.1958370828899,260.36439360513884,261.7949238061042,68243200
2019-04-04,261.6673889160156,261.9225130588768,260.6013453858781,261.30292982713485,48997500
2019-04-05,262.9338684082031,262.9885358711262,262.0500406823591,262.34161902224275,58621700
2019-04-08,263.1343688964844,263.2437038405529,261.84050717663445,262.5056651616451,53566300
2019-04-09,261.7858581542969,262.48744263247835,261.2300628806299,262.15943777715637,66142300
2019-04-10,262.67877197265625,262.7698936892702,261.78582364015006,262.20495016884144,52601500
2019-04-11,262.6059265136719,263.1799628790451,262.03189014829866,263.1708423632612,55093100
2019-04-12,264.3826599121094,264.66511779077246,262.65145838939964,264.2368707156307,69727800
2019-04-15,264.20953369140625,264.55577955292875,263.3985865097934,264.45553731627695,49596700
2019-04-16,264.3826599121094,265.1571528530823,263.781289904052,265.1024853802086,52153200
2019-04-17,263.7357482910156,265.53983054530784,263.31659391522646,265.51249680831694,58268300
